03268232535|00000019.594224|-0000102.478338
03268232545|00000019.587523|-0000102.473047
03268232546|00000019.586193|-0000102.473648
04791932316|00000019.727216|-0000102.545543
04791932314|00000019.729446|-0000102.545193
04791932312|00000019.730650|-0000102.544858
04791932310|00000019.732291|-0000102.544976
04791932311|00000019.731433|-0000102.544897
04791932306|00000019.731494|-0000102.550399
04791932307|00000019.731898|-0000102.547625
04791932304|00000019.730664|-0000102.550345
04791932302|00000019.728716|-0000102.550635
04791932303|00000019.729792|-0000102.550378
04791932294|00000019.729137|-0000102.548915
04791932295|00000019.729744|-0000102.551377
04791932293|00000019.728058|-0000102.549121
04791932290|00000019.724079|-0000102.547165
04791932326|00000019.732746|-0000102.547798
04791932327|00000019.732610|-0000102.550437
04791932322|00000019.730798|-0000102.549246
04791932323|00000019.730464|-0000102.551993
04791932321|00000019.730958|-0000102.548334
04791932370|00000019.784199|-0000102.578313
04791932366|00000019.784072|-0000102.580909
04791932365|00000019.784678|-0000102.580695
04791932396|00000019.731645|-0000102.549444
04791932397|00000019.729994|-0000102.549058
04791932395|00000019.732486|-0000102.549552
04791932393|00000019.733483|-0000102.550308
04791932187|00000019.747068|-0000102.578634
04791932185|00000019.741561|-0000102.582901
04791932179|00000019.744687|-0000102.580844
04791932176|00000019.745125|-0000102.577058
04791932175|00000019.738928|-0000102.556050
04791932223|00000019.711818|-0000102.547773
04791932220|00000019.712373|-0000102.545584
04791932221|00000019.711285|-0000102.545914
04791932219|00000019.771891|-0000102.567844
04791932255|00000019.727710|-0000102.547989
04791932251|00000019.728591|-0000102.546964
04791932248|00000019.710866|-0000102.544488
04791932249|00000019.728778|-0000102.545385
04791932245|00000019.712856|-0000102.551391
04791932242|00000019.718331|-0000102.551330
04791932241|00000019.711962|-0000102.543462
04791932235|00000019.712187|-0000102.549061
04791932233|00000019.714239|-0000102.548163
04791932230|00000019.714699|-0000102.551425
04791932231|00000019.712390|-0000102.549768
04791932228|00000019.713777|-0000102.549310
04791932226|00000019.712883|-0000102.547322
04791932227|00000019.713428|-0000102.548549
04791932224|00000019.712118|-0000102.544602
04791932286|00000019.723220|-0000102.547211
04791932287|00000019.726399|-0000102.547043
04791932282|00000019.727313|-0000102.546109
04791932283|00000019.727269|-0000102.545853
04791932280|00000019.730325|-0000102.546424
04791932281|00000019.728716|-0000102.546132
04791932278|00000019.731207|-0000102.546619
04791932277|00000019.732021|-0000102.546794
04366503087|00000019.807131|-0000102.709621
04366503085|00000019.806866|-0000102.709248
04791932273|00000019.730532|-0000102.546477
04791932267|00000019.729537|-0000102.545136
04791932264|00000019.729425|-0000102.546261
04791932262|00000019.729286|-0000102.550499
04791932263|00000019.729413|-0000102.547124
04791932260|00000019.729272|-0000102.551005
04791932258|00000019.730116|-0000102.548204
04791932259|00000019.731772|-0000102.548527
04791932256|00000019.728514|-0000102.547876
04791932257|00000019.729272|-0000102.548039
04791932060|00000019.784575|-0000102.579749
04791932059|00000019.784976|-0000102.582188
04791932055|00000019.785004|-0000102.582738
04791932051|00000019.787495|-0000102.583539
04791932046|00000019.783900|-0000102.581819
04791932047|00000019.788098|-0000102.580858
04791932045|00000019.784104|-0000102.582519
04791932036|00000019.783641|-0000102.582236
04791932032|00000019.784140|-0000102.582298
04791932072|00000019.703444|-0000102.520206
04791932070|00000019.703469|-0000102.521202
04791931997|00000019.784083|-0000102.579787
04791931994|00000019.785647|-0000102.580310
04791931995|00000019.784943|-0000102.579688
04791932031|00000019.782292|-0000102.577938
04791932005|00000019.784091|-0000102.580766
04791932001|00000019.783525|-0000102.579859
03622591997|00000019.810719|-0000102.706321
04791932573|00000019.819604|-0000102.656111
04791932566|00000019.821116|-0000102.659169
04791932562|00000019.819136|-0000102.659715
04791932563|00000019.819282|-0000102.659551
04791932557|00000019.819782|-0000102.658816
04791932586|00000019.818150|-0000102.652356
04791932584|00000019.818484|-0000102.652214
04791932585|00000019.818368|-0000102.652276
04791932420|00000019.820289|-0000102.657292
04791932536|00000019.821953|-0000102.659075
04791932535|00000019.821273|-0000102.659151
04791932533|00000019.819037|-0000102.653044
04791932531|00000019.820282|-0000102.652590
04791932525|00000019.819923|-0000102.656681
03622591265|00000019.810048|-0000102.716471
01073591056|00000019.592099|-0000102.465273
01073591058|00000019.591936|-0000102.467703
01073591042|00000019.594694|-0000102.471165
01073591038|00000019.592938|-0000102.469468
01073591033|00000019.594006|-0000102.468610
01073591018|00000019.589474|-0000102.467968
01073591012|00000019.594962|-0000102.470370
01073591015|00000019.598275|-0000102.471582
01073591009|00000019.589622|-0000102.471297
01073591010|00000019.592862|-0000102.469329
01073591005|00000019.582114|-0000102.476206
01073591006|00000019.589250|-0000102.470637
01073591003|00000019.593483|-0000102.467695
01073590993|00000019.596966|-0000102.468157
01073590989|00000019.598731|-0000102.471282
01073590991|00000019.589336|-0000102.467161
01073590984|00000019.594336|-0000102.469217
01073590981|00000019.597466|-0000102.467832
01073590966|00000019.596993|-0000102.472412
01073590960|00000019.593750|-0000102.470903
01073590956|00000019.592341|-0000102.471079
01073590955|00000019.595826|-0000102.473159
01073590941|00000019.594070|-0000102.468733
01073590942|00000019.598471|-0000102.472458
01073590939|00000019.587434|-0000102.472274
01073590933|00000019.589617|-0000102.469077
01073590931|00000019.597619|-0000102.471988
01073590916|00000019.590810|-0000102.469362
01073590919|00000019.597935|-0000102.472921
01073590912|00000019.596420|-0000102.468511
01073590908|00000019.590223|-0000102.471015
01073590892|00000019.599620|-0000102.471752
01073590895|00000019.586054|-0000102.473265
01073590889|00000019.594036|-0000102.470034
01073590884|00000019.589934|-0000102.470290
01073590887|00000019.594459|-0000102.472409
01073590879|00000019.591718|-0000102.471477
01073590872|00000019.587208|-0000102.472403
01073590874|00000019.596425|-0000102.472763
01073590869|00000019.599918|-0000102.471577
01073590866|00000019.594573|-0000102.469680
01073590857|00000019.591234|-0000102.469106
01073590859|00000019.597483|-0000102.473303
01073590845|00000019.598701|-0000102.472338
01073590844|00000019.592363|-0000102.468412
01073590847|00000019.583703|-0000102.475032
01073590842|00000019.584658|-0000102.474332
01073590836|00000019.593014|-0000102.466913
01073590839|00000019.599157|-0000102.472056
01073590832|00000019.593464|-0000102.470384
04564524661|00000019.531281|-0000102.418941
04564524662|00000019.532375|-0000102.417627
04564524654|00000019.528985|-0000102.415537
04564524691|00000019.526377|-0000102.413075
04564524692|00000019.526376|-0000102.412962
04564524693|00000019.529131|-0000102.412404
04564524695|00000019.528615|-0000102.410478
04564524696|00000019.528155|-0000102.411711
04564524697|00000019.528897|-0000102.411476
04564524698|00000019.528400|-0000102.412688
04564524699|00000019.530929|-0000102.414177
04564524701|00000019.531558|-0000102.413831
04564524673|00000019.529411|-0000102.415390
04564524676|00000019.529576|-0000102.414469
04564524677|00000019.525327|-0000102.413319
04564524686|00000019.526103|-0000102.413090
04564524722|00000019.532660|-0000102.412747
04564524728|00000019.534885|-0000102.414131
04564524729|00000019.534323|-0000102.416154
04564524710|00000019.533234|-0000102.411624
04564524717|00000019.531444|-0000102.411811
04564524754|00000019.534255|-0000102.411755
04564524755|00000019.532285|-0000102.417413
04564524759|00000019.535585|-0000102.419721
04564524763|00000019.532454|-0000102.417816
04564524737|00000019.533923|-0000102.414245
04564524743|00000019.532296|-0000102.411600
04564524744|00000019.532726|-0000102.412688
04564524748|00000019.533367|-0000102.413524
04564524784|00000019.536847|-0000102.421137
04564524785|00000019.535643|-0000102.421094
04564524788|00000019.538191|-0000102.418396
04564524789|00000019.533535|-0000102.422893
04564524791|00000019.535886|-0000102.422017
04564524792|00000019.535916|-0000102.422076
04564524793|00000019.533519|-0000102.422983
04564524798|00000019.539288|-0000102.418460
04564524768|00000019.532621|-0000102.418214
04564524769|00000019.533532|-0000102.419104
04564524770|00000019.532779|-0000102.417194
04564524771|00000019.533106|-0000102.419372
04564524779|00000019.534751|-0000102.419528
04564524816|00000019.536083|-0000102.418214
04564524820|00000019.538196|-0000102.419715
04564524821|00000019.537538|-0000102.419078
04564524822|00000019.538491|-0000102.419390
04564524823|00000019.537868|-0000102.418692
04564524824|00000019.538835|-0000102.419009
04564524827|00000019.539720|-0000102.418769
04564524828|00000019.538933|-0000102.418900
04564524829|00000019.539561|-0000102.419571
04564524831|00000019.539900|-0000102.419866
04564524803|00000019.536571|-0000102.421435
04564524804|00000019.535953|-0000102.420768
04564524805|00000019.536246|-0000102.421779
04564524807|00000019.537165|-0000102.420794
04564524809|00000019.536582|-0000102.420106
04564524812|00000019.535739|-0000102.418514
04564524814|00000019.537541|-0000102.420400
04564524815|00000019.537857|-0000102.420069
04564524853|00000019.558383|-0000102.400585
04564524856|00000019.553559|-0000102.400999
04564524857|00000019.552871|-0000102.398564
04564524858|00000019.552249|-0000102.399051
04564524861|00000019.556117|-0000102.397724
04564524832|00000019.539261|-0000102.419250
04564524833|00000019.540046|-0000102.418428
04564524835|00000019.540309|-0000102.418830
04564524836|00000019.540678|-0000102.419249
04564524841|00000019.557277|-0000102.400688
04564524842|00000019.556749|-0000102.395715
04563927323|00000019.587025|-0000102.479608
04563927340|00000019.589743|-0000102.479588
04563927328|00000019.591088|-0000102.479565
04563927331|00000019.590889|-0000102.479572
04563927330|00000019.590474|-0000102.479721
04563927345|00000019.591062|-0000102.479566
04563927347|00000019.590418|-0000102.479836
04563927346|00000019.590593|-0000102.480242
04563927349|00000019.590214|-0000102.479330
04563927348|00000019.590365|-0000102.479664
04563927351|00000019.589895|-0000102.480015
04563927350|00000019.590317|-0000102.479791
04563927375|00000019.615198|-0000102.478981
04563927374|00000019.614609|-0000102.478238
04563927363|00000019.594469|-0000102.479672
04563927362|00000019.594142|-0000102.481082
04563927365|00000019.593679|-0000102.479461
04563927364|00000019.594057|-0000102.479562
04563927367|00000019.613332|-0000102.482611
04563927366|00000019.592872|-0000102.479238
04563927386|00000019.615073|-0000102.477997
04563927377|00000019.614439|-0000102.478600
04563927379|00000019.613939|-0000102.479806
04563927378|00000019.614136|-0000102.479330
04565303903|00000019.552425|-0000102.399241
04565303896|00000019.555041|-0000102.397837
04565303897|00000019.556263|-0000102.400824
04565303893|00000019.554459|-0000102.401061
04565303894|00000019.553967|-0000102.398117
04565303895|00000019.555289|-0000102.400955
04565303924|00000019.557760|-0000102.399240
04565303925|00000019.557191|-0000102.399335
04565303926|00000019.557670|-0000102.398503
04565303920|00000019.558071|-0000102.394993
04565303921|00000019.557896|-0000102.399697
04565303913|00000019.558927|-0000102.397126
04565303914|00000019.558427|-0000102.397335
04565303908|00000019.557143|-0000102.398573
04565303906|00000019.557136|-0000102.398474
01388331073|00000019.530501|-0000102.412570
01388331075|00000019.530898|-0000102.411964
01388331079|00000019.525274|-0000102.413346
04564451995|00000019.595658|-0000102.463250
01388331083|00000019.530510|-0000102.413178
04564451999|00000019.595120|-0000102.463092
04564452024|00000019.594102|-0000102.462864
04564452026|00000019.593815|-0000102.462063
04564452029|00000019.593336|-0000102.461115
04564452030|00000019.593612|-0000102.461768
04564452000|00000019.595366|-0000102.463090
04564452003|00000019.595369|-0000102.462954
04564452005|00000019.594484|-0000102.462800
04564452009|00000019.593577|-0000102.463020
04564452010|00000019.593501|-0000102.463765
04564452015|00000019.593592|-0000102.462942
04564452014|00000019.593672|-0000102.461886
04564452037|00000019.593097|-0000102.461764
04564452036|00000019.592821|-0000102.461549
04564452038|00000019.593482|-0000102.461459
04564452047|00000019.593651|-0000102.462613
01388331043|00000019.530167|-0000102.412723
01388331044|00000019.530086|-0000102.412669
01388331050|00000019.530520|-0000102.412477
01388331051|00000019.518138|-0000102.418999
01388331064|00000019.530152|-0000102.412218
01388331065|00000019.529548|-0000102.412530
04563927933|00000019.615453|-0000102.477798
04563927938|00000019.613666|-0000102.480663
04563927961|00000019.603902|-0000102.475842
04563927967|00000019.602957|-0000102.474566
04563927978|00000019.596544|-0000102.470601
04563927969|00000019.602162|-0000102.475302
04563927968|00000019.602591|-0000102.476893
04563927970|00000019.608717|-0000102.486791
04563927993|00000019.598136|-0000102.469141
04563927999|00000019.598802|-0000102.470540
04563927998|00000019.598428|-0000102.470762
04563928003|00000019.592733|-0000102.464920
04563928027|00000019.597963|-0000102.468480
04563928029|00000019.597798|-0000102.468487
04563928018|00000019.597890|-0000102.468316
04563928021|00000019.597121|-0000102.469551
04563928020|00000019.597088|-0000102.469467
04563928033|00000019.598285|-0000102.465690
04563928035|00000019.598027|-0000102.464827
04565304311|00000019.581736|-0000102.427113
04563928037|00000019.597543|-0000102.465134
04564059645|00000019.580049|-0000102.463445
04564059644|00000019.583632|-0000102.462217
04564059637|00000019.580091|-0000102.462813
04564059659|00000019.581500|-0000102.462327
04564059658|00000019.581424|-0000102.461646
04564059657|00000019.581338|-0000102.462850
04564059656|00000019.580951|-0000102.461618
04564059660|00000019.581643|-0000102.462350
04425421260|00000019.743896|-0000102.482337
04564059655|00000019.580886|-0000102.462828
04564059654|00000019.580352|-0000102.462818
04564059653|00000019.581501|-0000102.461634
04564059652|00000019.580466|-0000102.461589
04564059674|00000019.584371|-0000102.460260
04425421270|00000019.742562|-0000102.482295
04425421269|00000019.742511|-0000102.482295
04425421268|00000019.742488|-0000102.482734
04425421267|00000019.742435|-0000102.482737
04564059679|00000019.583459|-0000102.460640
04564059678|00000019.583829|-0000102.461590
04564059677|00000019.583783|-0000102.460510
04425421264|00000019.743407|-0000102.484372
04564059667|00000019.582340|-0000102.461037
04564059666|00000019.584153|-0000102.461434
04425421275|00000019.742375|-0000102.477656
04564059688|00000019.583108|-0000102.461888
04564059680|00000019.583962|-0000102.463681
04564059687|00000019.582107|-0000102.459304
04425421198|00000019.745936|-0000102.480279
03015878038|00000019.585831|-0000102.466969
04425421203|00000019.739530|-0000102.481630
03015878039|00000019.585903|-0000102.467134
04425421215|00000019.744770|-0000102.482870
04425421221|00000019.743277|-0000102.484712
04425421220|00000019.739426|-0000102.482896
04425421069|00000019.739432|-0000102.482831
04425421078|00000019.732456|-0000102.483708
04425421076|00000019.733490|-0000102.482339
03015877911|00000019.536798|-0000102.325783
04425421087|00000019.733990|-0000102.480954
04425421084|00000019.731748|-0000102.482038
04425421081|00000019.733278|-0000102.482419
04425421088|00000019.733828|-0000102.480123
03015877874|00000019.531946|-0000102.326078
03015877872|00000019.531792|-0000102.327194
03015877877|00000019.532160|-0000102.327238
03015877883|00000019.532793|-0000102.326194
03794826630|00000019.662563|-0000102.792704
00339414112|00000019.716742|-0000102.605593
04366441515|00000019.810050|-0000102.705082
04366507242|00000019.805891|-0000102.710581
04366507241|00000019.805726|-0000102.702633
04564060397|00000019.582718|-0000102.462600
04564060396|00000019.581593|-0000102.461413
04564060391|00000019.582595|-0000102.462647
04564060390|00000019.582747|-0000102.462038
04564060389|00000019.582714|-0000102.460943
04564060411|00000019.581917|-0000102.464545
04564060410|00000019.582252|-0000102.462780
04564060415|00000019.583281|-0000102.465694
04564060414|00000019.582888|-0000102.464797
04564060413|00000019.582289|-0000102.465122
04564060412|00000019.582663|-0000102.464246
04564060402|00000019.581903|-0000102.464832
04564060401|00000019.581941|-0000102.464062
04564060406|00000019.583442|-0000102.465242
04564060405|00000019.582039|-0000102.462876
04564060427|00000019.583775|-0000102.465741
04564060426|00000019.584067|-0000102.464019
04564060425|00000019.583881|-0000102.463924
04564060431|00000019.584407|-0000102.465430
04564060429|00000019.583352|-0000102.466045
04564060428|00000019.584338|-0000102.464189
04564060419|00000019.581487|-0000102.464534
04564060421|00000019.582857|-0000102.465393
04564060420|00000019.582808|-0000102.465513
04564060443|00000019.582475|-0000102.459117
04564060441|00000019.583573|-0000102.460594
04564060435|00000019.585178|-0000102.465530
04366507354|00000019.806030|-0000102.704243
04564060434|00000019.584808|-0000102.466250
04564060433|00000019.583841|-0000102.466735
04564060432|00000019.584714|-0000102.464599
04564060439|00000019.585806|-0000102.466913
04564060438|00000019.585971|-0000102.466432
04564060437|00000019.585878|-0000102.466467
04564060436|00000019.585648|-0000102.466555
04564060459|00000019.581420|-0000102.460667
04564060458|00000019.582255|-0000102.459634
04564060461|00000019.581712|-0000102.460549
04564060451|00000019.582282|-0000102.459672
04564060450|00000019.585371|-0000102.458007
04564060448|00000019.584168|-0000102.458232
04564060455|00000019.581308|-0000102.460175
04564060454|00000019.582534|-0000102.459190
04564060475|00000019.580686|-0000102.459318
04564060472|00000019.581842|-0000102.460059
04564060466|00000019.581946|-0000102.461033
04564060465|00000019.581858|-0000102.459940
04366507385|00000019.806260|-0000102.709573
04564060471|00000019.582558|-0000102.460042
04564060470|00000019.582152|-0000102.460394
04366507389|00000019.804074|-0000102.706395
04564060468|00000019.581784|-0000102.460610
04564060491|00000019.582991|-0000102.456580
04564060488|00000019.584472|-0000102.457357
04564060493|00000019.583394|-0000102.458079
04564060492|00000019.582809|-0000102.456585
04564060483|00000019.585232|-0000102.455839
04564060482|00000019.585106|-0000102.456172
04366507273|00000019.806093|-0000102.710914
04564060486|00000019.585222|-0000102.456890
04366507276|00000019.807176|-0000102.709441
04564060485|00000019.585182|-0000102.454815
04564060507|00000019.585048|-0000102.459090
04564060511|00000019.583370|-0000102.457974
04564060509|00000019.583785|-0000102.458232
04564060508|00000019.584029|-0000102.457178
04564060499|00000019.583200|-0000102.456741
04564060496|00000019.583499|-0000102.458554
04564060502|00000019.583828|-0000102.458389
04564060500|00000019.583570|-0000102.456988
04564060522|00000019.584231|-0000102.456993
04564060521|00000019.584118|-0000102.457215
04564060520|00000019.584575|-0000102.456711
04564060526|00000019.585120|-0000102.456318
04564060514|00000019.585597|-0000102.459537
04366507304|00000019.804601|-0000102.705903
04564060513|00000019.584425|-0000102.457339
04564060512|00000019.584555|-0000102.458152
04564060518|00000019.584817|-0000102.457164
04564060539|00000019.583332|-0000102.456842
04564060538|00000019.584850|-0000102.455629
04564060542|00000019.583010|-0000102.456549
04564060541|00000019.583464|-0000102.455865
04564060540|00000019.583806|-0000102.456097
04564060531|00000019.583708|-0000102.457045
04564060556|00000019.585226|-0000102.455049
04564060545|00000019.582901|-0000102.455904
04564060549|00000019.583428|-0000102.455840
04564060548|00000019.584253|-0000102.456365
04564060571|00000019.584370|-0000102.456859
04564060570|00000019.583814|-0000102.455557
04564060575|00000019.584992|-0000102.456397
04564060574|00000019.584459|-0000102.456220
04564060573|00000019.584709|-0000102.456619
04564060572|00000019.584002|-0000102.456602
04564060567|00000019.584560|-0000102.456162
04564060566|00000019.584210|-0000102.455257
04564060591|00000019.583333|-0000102.453545
04564060577|00000019.584756|-0000102.455959
01413139850|00000019.686599|-0000102.332251
04564060605|00000019.584223|-0000102.454058
04564060604|00000019.583842|-0000102.454118
04564060593|00000019.582772|-0000102.455697
04564060611|00000019.581084|-0000102.459140
04564060610|00000019.583469|-0000102.454912
04564060614|00000019.580493|-0000102.457074
01073764845|00000019.586447|-0000102.471086
01073764846|00000019.589716|-0000102.474429
01073764847|00000019.586225|-0000102.469805
01073764851|00000019.592565|-0000102.477796
01073764852|00000019.597267|-0000102.469893
01073764858|00000019.586342|-0000102.471129
01073764865|00000019.598186|-0000102.475609
04366507587|00000019.806444|-0000102.709690
01073764870|00000019.594440|-0000102.478875
01073764873|00000019.592341|-0000102.477267
01073764882|00000019.595440|-0000102.475913
01073764886|00000019.586703|-0000102.470991
01073764896|00000019.597717|-0000102.469543
01073764903|00000019.593125|-0000102.479141
01073764907|00000019.593803|-0000102.477269
01073764911|00000019.590549|-0000102.468711
01073764913|00000019.596983|-0000102.475867
04366507642|00000019.807462|-0000102.705100
04366507643|00000019.807527|-0000102.709739
04366507646|00000019.807865|-0000102.710549
04366507645|00000019.807685|-0000102.709669
01073764929|00000019.582616|-0000102.469883
01073764933|00000019.598365|-0000102.477460
01073764939|00000019.593367|-0000102.476216
01073764951|00000019.593160|-0000102.475758
01073764953|00000019.585658|-0000102.470077
01073764955|00000019.593591|-0000102.476723
01073764976|00000019.591556|-0000102.478853
01073764979|00000019.585535|-0000102.470135
01073764987|00000019.585827|-0000102.468763
01073764989|00000019.598316|-0000102.476955
01073764999|00000019.600203|-0000102.468981
01073765000|00000019.598081|-0000102.474601
04366507651|00000019.810561|-0000102.702027
04366507654|00000019.810956|-0000102.703771
04366507655|00000019.811039|-0000102.703814
04366507652|00000019.810939|-0000102.696078
04366507658|00000019.811291|-0000102.703940
